horizon,target,feature,mean_ic,icir,t_nw,hit_rate,n_days
21,beta_neutral,px_to_ma_10,-0.004755185203148782,-0.500522005164562,-0.8288105658083885,0.4808209137551918,4093
21,beta_neutral,px_to_ma_21,-0.003872455049321146,-0.3972392388489853,-0.49794061138157725,0.48888345956511114,4093
21,beta_neutral,px_to_ma_50,-0.004825192106636138,-0.47952583167145313,-0.505893932979091,0.5057415098949426,4093
21,beta_neutral,px_to_ma_200,0.005722045433716173,0.45911146754400967,0.49944969405625655,0.528944099378882,4025
21,beta_neutral,ma_cross,0.005344790656516234,0.42622290780479566,0.46127333478235233,0.5284472049689442,4025
21,beta_neutral,dist_52w_high,0.010190024914734263,0.8135611257948537,0.8467271761812488,0.5308733087330874,4065
21,beta_neutral,dist_52w_low,-0.001969155084653768,-0.18365250637492644,-0.18712803746874157,0.5168511685116851,4065
21,beta_neutral,bollinger_z,-0.006079968447224483,-0.6697683556667434,-0.8807348703702379,0.48326410945516735,4093
21,beta_neutral,rsi_14,-0.0038530331854498344,-0.3948199020342452,-0.45044961110534354,0.498900561935011,4093
21,beta_neutral,macd_norm,-0.004822728491622456,-0.46913399208628226,-0.4894639597435436,0.5035426337649646,4093
21,beta_neutral,macd_hist,-0.00034712226126185563,-0.03725721601276944,-0.0536374744460342,0.49645563431923734,4091
21,beta_neutral,log_dollar_volume,-0.03164679611925423,-4.440860420449464,-4.270978750530564,0.36843391155631566,4093
21,beta_neutral,dv_trend,-0.006907196653507758,-1.1296569526086624,-1.5709143267134693,0.48448570730515517,4093
21,beta_neutral,volume_ratio,-0.006258373248741662,-1.0659953334588965,-1.8002175218926924,0.47031517224529684,4093
21,beta_neutral,amihud_illiq,0.018323900824035937,2.1576201598008216,2.0634260227175534,0.5555827021744442,4093
21,beta_neutral,beta_63,-0.0559350175471436,-4.010344409136685,-4.12956081705723,0.3789396530662106,4093
21,beta_neutral,alpha_63,0.014200225500866874,1.266484153776873,1.3700865916542448,0.5487417542145125,4093
21,beta_neutral,idio_vol_63,-0.004204519444224465,-0.38741607484218626,-0.3743978944897302,0.4796948067930101,4063
21,beta_neutral,corr_mkt_63,-0.05158721253693851,-4.9870426532857435,-5.368035702102313,0.3623259223063767,4093
63,excess,ret_1,-0.0018364947933712373,-0.1860443828163347,-0.7754538611031525,0.5031862745098039,4080
63,excess,ret_5,-0.0037275587307854727,-0.36692467655621985,-0.7322575988688094,0.4953385672227674,4076
